timestamp,open,high,low,close,volume,adjclose,date,Year,GDP_USD,daily_return,MA7_adjclose,MA30_adjclose,volatility30,GDP_growth_YoY,adjclose_lag1,month,day_of_week
1597152600,111.97000122070312,112.48249816894533,109.10749816894533,109.375,187902400,106.51175689697266,2020-08-11 13:30:00,2020,21354105000000.0,-0.029739948762307122,107.81403023856026,96.23615976969401,0.02563159092506729,0.0,109.77650451660156,8,1
1597239000,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,165598000,110.05159759521484,2020-08-12 13:30:00,2020,21354105000000.0,0.03323427198432394,108.4078608921596,96.94945653279622,0.026084694168125547,0.0,106.51175689697266,8,2
1597325400,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,210082000,111.99922943115234,2020-08-13 13:30:00,2020,21354105000000.0,0.01769744264050721,109.17889840262276,97.7332639058431,0.026085307707294315,0.0,110.05159759521484,8,3
1597411800,114.83000183105467,115.0,113.04499816894533,114.90750122070312,165565200,111.89942932128906,2020-08-14 13:30:00,2020,21354105000000.0,-0.0008910785401843313,109.88048226492745,98.5137446085612,0.026095478916472518,0.0,111.99922943115234,8,4
1597671000,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,119561600,111.60729217529295,2020-08-17 13:30:00,2020,21354105000000.0,-0.0026107116700060384,110.00708334786552,99.20558751424154,0.025924867953665956,0.0,111.89942932128906,8,0
1597757400,114.35250091552734,116.0,114.00749969482422,115.5625,105633600,112.53728485107422,2020-08-18 13:30:00,2020,21354105000000.0,0.008332723226727845,110.62615639822823,99.93782653808594,0.02585216752575124,0.0,111.60729217529295,8,1
1597843800,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,145538000,112.67845916748048,2020-08-19 13:30:00,2020,21354105000000.0,0.001254467055901376,111.0407213483538,100.60445861816406,0.025702984688552432,0.0,112.53728485107422,8,2
1597930200,115.75,118.39250183105467,115.73249816894533,118.2750015258789,126907200,115.17876434326172,2020-08-20 13:30:00,2020,21354105000000.0,0.02218973523648282,112.27886526925224,101.34114939371744,0.02584903887800031,0.0,112.67845916748048,8,3
1598016600,119.2624969482422,124.86750030517578,119.25,124.37000274658205,338054800,121.11421966552734,2020-08-21 13:30:00,2020,21354105000000.0,0.05153254904329829,113.85923985072544,102.27026112874348,0.027041561237185464,0.0,115.17876434326172,8,4
1598275800,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,345937600,122.56275939941406,2020-08-24 13:30:00,2020,21354105000000.0,0.01196011284130849,115.36831556047711,103.26199569702149,0.026920773227015044,0.0,121.11421966552734,8,0
1598362200,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,211495600,121.55729675292967,2020-08-25 13:30:00,2020,21354105000000.0,-0.008203655428544399,116.74801090785435,104.1690185546875,0.02708095316921252,0.0,122.56275939941406,8,1
1598448600,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,123.21036529541016,2020-08-26 13:30:00,2020,21354105000000.0,0.01359908937297627,118.4055927821568,105.10951563517253,0.0270920689229832,0.0,121.55729675292967,8,2
1598535000,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,155552400,121.7374496459961,2020-08-27 13:30:00,2020,21354105000000.0,-0.011954478390536316,119.71990203857422,106.03987986246744,0.027082611770103345,0.0,123.21036529541016,8,3
1598621400,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,187630000,121.54024505615234,2020-08-28 13:30:00,2020,21354105000000.0,-0.0016199172104985893,120.98587145124164,106.96998926798503,0.02707705947405873,0.0,121.7374496459961,8,4
1598880600,127.58000183105467,131.0,126.0,129.0399932861328,225702700,125.6619644165039,2020-08-31 13:30:00,2020,21354105000000.0,0.033912383165323634,122.4834714617048,107.97171198527018,0.027373053184966634,0.0,121.54024505615234,8,0
1598967000,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,130.66738891601562,2020-09-01 13:30:00,2020,21354105000000.0,0.03983245465526353,123.84820992606026,109.18426793416342,0.02754932595369279,0.0,125.6619644165039,9,1
1599053400,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000,127.96014404296876,2020-09-02 13:30:00,2020,21354105000000.0,-0.020718596242761844,124.6192648751395,110.2977533976237,0.028127947482809283,0.0,130.66738891601562,9,2
1599139800,126.91000366210938,128.83999633789062,120.5,120.87999725341795,257599600,117.71556091308594,2020-09-03 13:30:00,2020,21354105000000.0,-0.0800607345865656,124.07044546944755,111.21321385701498,0.031055247933439726,0.0,127.96014404296876,9,3
1599226200,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,332607200,117.79347229003906,2020-09-04 13:30:00,2020,21354105000000.0,0.0006618613235904736,123.29660361153739,112.13872350056967,0.031019270785077466,0.0,117.71556091308594,9,4
1599571800,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,231366600,109.8665771484375,2020-09-08 13:30:00,2020,21354105000000.0,-0.06729485927779955,121.60076468331474,112.72888056437175,0.033894534482351836,0.0,117.79347229003906,9,1
1599658200,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,176940500,114.24877166748048,2020-09-09 13:30:00,2020,21354105000000.0,0.03988651173798141,120.55912562779018,113.51557744344076,0.03414359094925128,0.0,109.8665771484375,9,2
1599744600,120.36000061035156,120.5,112.5,113.48999786376952,182274400,110.51902770996094,2020-09-10 13:30:00,2020,21354105000000.0,-0.03264581231888353,118.3958489554269,114.12003021240234,0.03487772162241472,0.0,114.24877166748048,9,3
1599831000,114.56999969482422,115.2300033569336,110.0,112.0,180860300,109.06803894042967,2020-09-11 13:30:00,2020,21354105000000.0,-0.013128859343018662,115.3102275303432,114.63885396321615,0.03504373772782902,0.0,110.51902770996094,9,4
1600090200,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,140150100,112.3400650024414,2020-09-14 13:30:00,2020,21354105000000.0,0.029999861497453262,113.07878766741071,114.94045384724934,0.030071813343321378,0.0,109.06803894042967,9,0
1600176600,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,184642000,112.515380859375,2020-09-15 13:30:00,2020,21354105000000.0,0.0015605817651056508,112.33590480259487,115.16114044189453,0.029785150775351057,0.0,112.3400650024414,9,1
1600263000,115.2300033569336,116.0,112.04000091552734,112.12999725341795,154679000,109.1946258544922,2020-09-16 13:30:00,2020,21354105000000.0,-0.029513787177534168,111.10749816894531,115.24756240844727,0.030336226552905653,0.0,112.515380859375,9,2
1600349400,109.72000122070312,112.1999969482422,108.70999908447266,110.33999633789062,178011000,107.45148468017578,2020-09-17 13:30:00,2020,21354105000000.0,-0.015963616896670807,110.76248495919364,115.26300048828125,0.03049381160067641,0.0,109.1946258544922,9,3
1600435800,110.4000015258789,110.87999725341795,106.08999633789062,106.83999633789062,287104900,104.04312133789062,2020-09-18 13:30:00,2020,21354105000000.0,-0.031720020923210024,109.30453491210938,115.04040171305338,0.03033560944458598,0.0,107.45148468017578,9,4
1600695000,104.54000091552734,110.19000244140624,103.0999984741211,110.08000183105467,195713800,107.19831085205078,2020-09-21 13:30:00,2020,21354105000000.0,0.03032578678520559,108.83014678955078,115.0068862915039,0.03060768773770821,0.0,104.04312133789062,9,0
1600781400,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859376,183055400,108.88300323486328,2020-09-22 13:30:00,2020,21354105000000.0,0.015715661650094637,108.803713117327,114.97710291544597,0.030627578262386535,0.0,107.19831085205078,9,1
1600867800,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,150718700,104.31578826904295,2020-09-23 13:30:00,2020,21354105000000.0,-0.04194607817685492,107.65738786969867,114.90390396118164,0.031116040575358394,0.0,108.88300323486328,9,2
1600954200,105.16999816894533,110.25,105.0,108.22000122070312,167743300,105.38701629638672,2020-09-24 13:30:00,2020,21354105000000.0,0.010269088170823615,106.63905007498605,114.74841791788737,0.030541842284141918,0.0,104.31578826904295,9,3
1601040600,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,149981400,109.3406982421875,2020-09-25 13:30:00,2020,21354105000000.0,0.03751583529684144,106.65991755894252,114.65980021158855,0.031167786991197682,0.0,105.38701629638672,9,4
1601299800,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,137672400,111.95055389404295,2020-09-28 13:30:00,2020,21354105000000.0,0.023869023097645492,107.30264173235211,114.66150436401367,0.03147853597254049,0.0,109.3406982421875,9,0
1601386200,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,99382200,111.10333251953124,2020-09-29 13:30:00,2020,21354105000000.0,-0.0075678176216401605,108.31124332972935,114.64470570882162,0.03150843058199197,0.0,111.95055389404295,9,1
1601472600,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,142675200,112.7782745361328,2020-09-30 13:30:00,2020,21354105000000.0,0.015075533547178832,109.10838099888393,114.65273869832357,0.03159138125214423,0.0,111.10333251953124,9,2
1601559000,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,116120400,113.73263549804688,2020-10-01 13:30:00,2020,21354105000000.0,0.008462276673760538,109.80118560791016,114.68787790934245,0.03162423063681098,0.0,112.7782745361328,10,3
1601645400,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,144712000,110.0613250732422,2020-10-02 13:30:00,2020,21354105000000.0,-0.03228018421210088,110.62197657993862,114.5172966003418,0.03191619145266093,0.0,113.73263549804688,10,4
1601904600,113.91000366210938,116.6500015258789,113.5500030517578,116.5,106243800,113.45022583007812,2020-10-05 13:30:00,2020,21354105000000.0,0.030791022682860936,111.77386365618024,114.26183013916015,0.03094862646795451,0.0,110.0613250732422,10,0
1601991000,115.6999969482422,116.12000274658205,112.25,113.16000366210938,161498200,110.19767761230467,2020-10-06 13:30:00,2020,21354105000000.0,-0.02866938513322137,111.8962892804827,113.8496607462565,0.031217777654774844,0.0,113.45022583007812,10,1
1602077400,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,96849000,112.06742095947266,2020-10-07 13:30:00,2020,21354105000000.0,0.016967175603700868,111.91298457554409,113.53333155314128,0.031412423048890435,0.0,110.19767761230467,10,2
1602163800,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200,111.96028900146484,2020-10-08 13:30:00,2020,21354105000000.0,-0.000955959877461221,112.03540693010602,113.15832901000977,0.03127173620807426,0.0,112.06742095947266,10,3
1602250200,115.27999877929688,117.0,114.91999816894533,116.97000122070312,100506900,113.9079360961914,2020-10-09 13:30:00,2020,21354105000000.0,0.017395874127308586,112.19678715297154,112.89734522501628,0.031431144637794596,0.0,111.96028900146484,10,4
1602509400,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,240226800,121.1434326171875,2020-10-12 13:30:00,2020,21354105000000.0,0.06352056554589813,113.25547245570591,112.88411814371744,0.03361317989488816,0.0,113.9079360961914,10,0
1602595800,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,117.92981719970705,2020-10-13 13:30:00,2020,21354105000000.0,-0.026527359742524848,114.37954275948661,112.62637990315756,0.03334820917812369,0.0,121.1434326171875,10,1
1602682200,121.0,123.02999877929688,119.62000274658205,121.19000244140624,150712000,118.01744079589844,2020-10-14 13:30:00,2020,21354105000000.0,0.0007430147715994373,115.03200204031808,112.20471496582032,0.03242557953141237,0.0,117.92981719970705,10,2
1602768600,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,112559200,117.55001831054688,2020-10-15 13:30:00,2020,21354105000000.0,-0.00396062210974335,116.08233642578125,111.85771077473959,0.0322514544662768,0.0,118.01744079589844,10,3
1602855000,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,115393800,115.9042510986328,2020-10-16 13:30:00,2020,21354105000000.0,-0.014000569592139467,116.63045501708984,111.79733378092448,0.028834446323004165,0.0,117.55001831054688,10,4
1603114200,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,120639300,112.94384765625,2020-10-19 13:30:00,2020,21354105000000.0,-0.025541802085098153,116.77096339634487,111.63567962646485,0.029204643736236695,0.0,115.9042510986328,10,0
1603200600,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,124423700,114.4337921142578,2020-10-20 13:30:00,2020,21354105000000.0,0.013191904551919542,116.84608568464007,111.78792012532553,0.02647239613408161,0.0,112.94384765625,10,1
1603287000,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,89946000,113.8105239868164,2020-10-21 13:30:00,2020,21354105000000.0,-0.005446539137836881,115.79852730887276,111.77331186930338,0.025492937521464597,0.0,114.4337921142578,10,2
1603373400,117.4499969482422,118.04000091552734,114.58999633789062,115.75,101988000,112.71985626220705,2020-10-22 13:30:00,2020,21354105000000.0,-0.009583188675378551,115.0542471749442,111.84667282104492,0.02480729537409219,0.0,113.8105239868164,10,3
1603459800,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,82572600,112.02845001220705,2020-10-23 13:30:00,2020,21354105000000.0,-0.006133846093554829,114.19867706298828,111.94535319010417,0.02470302603942711,0.0,112.71985626220705,10,4
1603719000,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,111850700,112.0381851196289,2020-10-26 13:30:00,2020,21354105000000.0,8.689852819343535e-05,113.41127232142857,111.93529052734375,0.024096153209475748,0.0,112.02845001220705,10,0
1603805400,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,92276800,113.54762268066406,2020-10-27 13:30:00,2020,21354105000000.0,0.013472527776342114,113.07461111886161,111.96969858805339,0.024217368323537325,0.0,112.0381851196289,10,1
